actual,proposed
0.0,13.584741592407227
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,13.064193725585938
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,11.57907772064209
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,8.528013229370117
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,4.075444221496582
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,2.610586643218994
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,8.3013334274292
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,13.4550199508667
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,17.898225784301758
0.0,0.0
0.0,19.357650756835938
0.0,0.0
0.0,0.0
0.0,21.255159378051758
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,25.041664123535156
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,28.231220245361328
0.0,0.0
0.0,0.0
0.0,0.0
386.4859619140625,0.0
383.075439453125,123.60552215576172
383.075439453125,0.0
386.4859313964844,0.0
389.89642333984375,0.0
386.4859313964844,0.0
383.075439453125,125.04590606689453
372.8439636230469,125.26441192626953
355.79180908203125,125.34022521972656
355.79180908203125,125.1893081665039
325.0979919433594,0.0
311.4560241699219,124.28659057617188
297.8143310546875,123.59427642822266
294.40386962890625,122.74954223632812
294.40386962890625,121.89253234863281
287.5828857421875,0.0
280.7621765136719,120.09707641601562
253.4785614013672,0.0
246.65757751464844,0.0
236.42640686035156,0.0
236.42640686035156,0.0
222.78443908691406,113.56678009033203
215.9637451171875,0.0
188.6801300048828,110.37995910644531
0.0,0.0
0.0,0.0
0.0,104.92178344726562
0.0,0.0
0.0,0.0
0.0,0.0
497.1041259765625,0.0
483.46246337890625,224.97509765625
469.8207702636719,222.4887237548828
456.1788024902344,219.91893005371094
439.1266784667969,217.2241668701172
422.07452392578125,0.0
411.8430480957031,211.56826782226562
401.6118469238281,208.70228576660156
387.96990966796875,205.76748657226562
374.3282470703125,202.76651000976562
360.68658447265625,0.0
347.04461669921875,196.57611083984375
329.9924621582031,193.3467254638672
309.5298156738281,189.9729766845703
295.88787841796875,186.5499267578125
282.2462158203125,0.0
268.60455322265625,179.5634765625
251.55238342285156,175.95887756347656
234.4999542236328,172.26910400390625
217.4477996826172,168.49742126464844
196.98516845703125,0.0
0.0,160.58828735351562
0.0,156.46014404296875
0.0,152.26695251464844
0.0,148.01123046875
469.27899169921875,0.0
452.226806640625,263.6674499511719
431.7641906738281,259.19342041015625
418.1225280761719,254.71240234375
407.89105224609375,250.2694549560547
397.6597595214844,0.0
387.4284362792969,241.49191284179688
380.6074523925781,237.1993408203125
366.9657897949219,232.89280700683594
353.323974609375,228.5728759765625
336.2718200683594,0.0
319.2195129394531,219.76220703125
302.1673889160156,215.27584838867188
285.1150817871094,210.73822021484375
271.4732971191406,206.19606018066406
251.0106658935547,0.0
230.5480194091797,196.83372497558594
210.08538818359375,192.02061462402344
189.6227569580078,187.12405395507812
0.0,182.14724731445312
0.0,0.0
0.0,172.14244079589844
0.0,167.07040405273438
0.0,161.96963500976562
0.0,156.8412322998047
0.0,0.0
0.0,146.68307495117188
0.0,141.6949920654297
0.0,136.6749267578125
0.0,131.6688995361328
0.0,0.0
0.0,121.74156188964844
0.0,116.90702819824219
0.0,0.0
0.0,0.0
309.53497314453125,0.0
302.7139892578125,217.2206268310547
295.8931579589844,212.8391876220703
289.07232666015625,208.5367431640625
289.07232666015625,204.31024169921875
289.07232666015625,0.0
285.66180419921875,196.33868408203125
285.66180419921875,192.53659057617188
278.84100341796875,188.88072204589844
272.02001953125,185.27593994140625
268.6095275878906,0.0
265.1991882324219,178.25660705566406
254.96786499023438,174.8813934326172
244.73655700683594,171.501708984375
237.91558837890625,168.1177215576172
231.09475708007812,0.0
227.68426513671875,161.47007751464844
224.27392578125,158.24810791015625
220.86343383789062,155.1053009033203
214.04246520996094,152.03860473632812
200.40081787109375,0.0
196.9903106689453,145.8998565673828
0.0,142.87387084960938
0.0,139.7852325439453
0.0,136.72584533691406
0.0,0.0
0.0,130.77822875976562
0.0,127.88622283935547
0.0,125.06068420410156
0.0,122.20952606201172
489.8236083984375,0.0
483.0027770996094,238.56642150878906
472.77130126953125,235.73033142089844
469.3609619140625,232.86903381347656
459.129638671875,230.07301330566406
455.71917724609375,0.0
452.30865478515625,224.49130249023438
445.4878234863281,221.793701171875
435.25653076171875,0.0
418.2042541503906,0.0
411.3834228515625,210.9662322998047
404.56256103515625,208.25167846679688
397.7416076660156,205.55198669433594
390.9207763671875,202.86660766601562
380.6894836425781,0.0
373.86865234375,197.49183654785156
363.6371765136719,194.80313110351562
356.81634521484375,192.0835418701172
349.99554443359375,189.3790283203125
343.174560546875,0.0
339.76422119140625,184.01290893554688
336.3537292480469,181.39498901367188
329.53289794921875,178.83299255371094
322.7119445800781,176.28001403808594
315.89111328125,0.0
305.6597900390625,171.19972229003906
298.83880615234375,168.62698364257812
288.6075134277344,166.0636749267578
278.3761901855469,163.46466064453125
268.1448974609375,0.0
257.91357421875,158.16497802734375
251.09275817871094,155.46690368652344
240.8614501953125,152.78306579589844
234.0404815673828,150.0681610107422
593.9955444335938,0.0
587.174560546875,268.7283020019531
580.3536987304688,266.09942626953125
570.1224365234375,263.4821472167969
559.89111328125,260.83123779296875
553.0701293945312,0.0
546.249267578125,255.47840881347656
539.428466796875,252.82199096679688
529.197021484375,250.17822265625
512.1448974609375,247.50184631347656
491.6822814941406,0.0
467.8091735839844,241.746337890625
450.75701904296875,238.58853149414062
437.115234375,235.32835388183594
416.6526184082031,232.0145263671875
396.1900329589844,0.0
372.3169250488281,224.9689178466797
355.2646484375,221.20303344726562
341.62298583984375,217.35816955566406
331.3916931152344,213.48214721679688
314.33941650390625,0.0
304.10809326171875,205.68435668945312
290.46630859375,0.0
273.4141845703125,197.8171844482422
259.77239990234375,193.79747009277344
246.1306915283203,0.0
232.48890686035156,185.68563842773438
222.25759887695312,181.59536743164062
208.61581420898438,177.5281219482422
198.38450622558594,173.43826293945312
191.56369018554688,0.0
